"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"help-centre","entries.club-not-added.keywords[1]","missing","ontbreekt","","",""
"help-centre","entries.club-not-added.keywords[2]","not on the map","niet op de kaart","","",""
"help-centre","entries.club-not-added.keywords[3]","pending","in behandeling","","",""
"help-centre","entries.club-not-added.keywords[4]","review","controle","","",""
"help-centre","entries.club-not-added.keywords[5]","not approved","niet goedgekeurd","","",""
"help-centre","entries.club-not-added.keywords[6]","venue","locatie","","",""
"help-centre","entries.club-not-added.links[0].label","How do I add a club to the map?","","","",""
"help-centre","entries.club-not-added.links[1].label","How do I get on the map?","","","",""
"help-centre","entries.ready-to-play.question","What does Ready to play mean?","Wat betekent Klaar om te spelen?","","",""
"help-centre","entries.ready-to-play.summary","A switch on your profile, called Open to play. Turn it on and your row on a club's list reads Ready to play.","Een schakelaar op je profiel, Open om te spelen. Zet hem aan en jouw regel in de lijst van een club wordt Klaar om te spelen.","","",""
"help-centre","entries.ready-to-play.body[0]","Open to play is a switch on your profile. It is the one thing on 8nOut that says you are up for a game at the moment, rather than in general.","Open om te spelen is een schakelaar op je profiel. Het is het enige op 8nOut dat aangeeft dat je op dit moment zin hebt in een potje, in plaats van in het algemeen.","","",""
"help-centre","entries.ready-to-play.body[1]","Turn it on and your row on your club's list reads Ready to play. So does your public profile, which anyone with the link can open, signed in or not. You are on the list either way.","Zet hem aan en jouw regel in de lijst van je club wordt Klaar om te spelen. Hetzelfde geldt voor je openbare profiel, dat iedereen met de link kan openen, ingelogd of niet. Je staat sowieso op de lijst.","","",""
"help-centre","entries.ready-to-play.body[2]","If your club is still waiting to be looked at, there is no club list carrying your row yet. In that case your name carries Ready to play in player search and on your public profile.","Wacht jouw club nog op controle, dan is er nog geen clublijst met jouw regel erop. In dat geval krijgt jouw naam Klaar om te spelen mee in het zoeken naar spelers en op je openbare profiel.","","",""
"help-centre","entries.ready-to-play.body[3]","Turn it off and nothing else changes. You are on the list either way — the switch only says whether you are up for a game right now.","Zet hem uit en er verandert verder niets. Je staat sowieso op de lijst — de schakelaar geeft alleen aan of je op dit moment zin hebt in een potje.","","",""
"help-centre","entries.ready-to-play.body[4]","It is a switch, not a promise. Turn it on before a weekend and off again on Monday. Nobody is told either way.","Het is een schakelaar, geen belofte. Zet hem aan voor een weekend en weer uit op maandag. Niemand krijgt daar bericht van, in beide richtingen.","","",""
"help-centre","entries.ready-to-play.keywords[0]","ready to play","klaar om te spelen","","",""
"help-centre","entries.ready-to-play.keywords[1]","open to play","open om te spelen","","",""
"help-centre","entries.ready-to-play.keywords[2]","available","beschikbaar","","",""
"help-centre","entries.ready-to-play.keywords[3]","switch","schakelaar","","",""
"help-centre","entries.ready-to-play.keywords[4]","toggle","aan/uit","","",""
"help-centre","entries.ready-to-play.keywords[5]","up for a game","zin in een potje","","",""
"help-centre","entries.ready-to-play.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.ready-to-play.links[1].label","Why do I have to connect first?","","","",""
"help-centre","entries.getting-on-the-map.question","How do I get on the map?","Hoe kom ik op de kaart?","","",""
"help-centre","entries.getting-on-the-map.summary","You do not get a pin of your own. Add the club you play at, and your name is on that club's list — which is what other players open.","Je krijgt geen eigen pin. Voeg de club toe waar je speelt, en je naam komt op de lijst van die club — dat is wat andere spelers openen.","","",""
"help-centre","entries.getting-on-the-map.body[0]","The pins on the map are clubs. You do not get a pin of your own, and you do not need one.","De pins op de kaart zijn clubs. Je krijgt geen eigen pin, en je hebt er ook geen nodig.","","",""
"help-centre","entries.getting-on-the-map.body[1]","Add the club you play at, and your name goes on that club's list — the same list you see when you open a club on the map. That is how other players find you: they look at the clubs near them and see who plays there.","Voeg de club toe waar je speelt, en je naam komt op de lijst van die club — dezelfde lijst die je ziet als je een club op de kaart opent. Zo vinden andere spelers je: ze kijken naar de clubs bij hen in de buurt en zien wie daar speelt.","","",""
"help-centre","entries.getting-on-the-map.body[2]","You can add up to three clubs, so if you play in more than one place, add them all.","Je kunt tot drie clubs toevoegen, dus speel je op meer dan één plek, voeg ze dan allemaal toe.","","",""
"help-centre","entries.getting-on-the-map.body[3]","If your club is not on 8nOut yet, you can submit it. It goes on the map once it has been approved, and until then you are on no club's list.","Staat jouw club nog niet op 8nOut, dan kun je hem indienen. Hij komt op de kaart zodra hij is goedgekeurd, en tot die tijd sta je op geen enkele clublijst.","","",""
"help-centre","entries.getting-on-the-map.body[4]","The other thing worth filling in is your country and town. Players filter the map by country and town, so without yours you are hard to find.","Het andere dat de moeite waard is om in te vullen, is je land en woonplaats. Spelers filteren de kaart op land en plaats, dus zonder die van jou ben je moeilijk te vinden.","","",""
"help-centre","entries.getting-on-the-map.keywords[0]","map","kaart","","",""
"help-centre","entries.getting-on-the-map.keywords[1]","pin","pin","","",""
"help-centre","entries.getting-on-the-map.keywords[2]","visible","zichtbaar","","",""
"help-centre","entries.getting-on-the-map.keywords[3]","findable","vindbaar","","",""
"help-centre","entries.getting-on-the-map.keywords[4]","club list","clublijst","","",""
"help-centre","entries.getting-on-the-map.keywords[5]","roster","spelerslijst","","",""
"help-centre","entries.getting-on-the-map.keywords[6]","town","woonplaats","","",""
"help-centre","entries.getting-on-the-map.links[0].label","How do I add a club to the map?","","","",""
"help-centre","entries.getting-on-the-map.links[1].label","My club is not on the map","","","",""
"help-centre","entries.getting-on-the-map.links[2].label","How do I filter the map?","","","",""
"help-centre","entries.filtering-the-map.question","How do I filter the map?","Hoe filter ik de kaart?","","",""
"help-centre","entries.filtering-the-map.summary","Narrow it by open to play, country and city. The filters stack, and clearing them brings everything back.","Beperk hem op open om te spelen, land en stad. De filters stapelen, en ze wissen brengt alles terug.","","",""
"help-centre","entries.filtering-the-map.body[0]","The map gets busy, so you can narrow it down.","De kaart wordt druk, dus je kunt hem beperken.","","",""
"help-centre","entries.filtering-the-map.body[1]","In the iPhone app, tap the filter button at the top right of the Map tab. You get three things: an Open to play only switch, a country and a city.","Tik in de iPhone-app op de filterknop rechtsboven in het tabblad Kaart. Je krijgt drie dingen: een schakelaar Alleen open om te spelen, een land en een stad.","","",""
"help-centre","entries.filtering-the-map.body[2]","In the web app the same three sit on the map itself, as controls you tap or choose from.","In de webapp staan diezelfde drie op de kaart zelf, als bedieningselementen waarop je tikt of kiest.","","",""
"help-centre","entries.filtering-the-map.body[3]","The filters stack. Pick a country and then a city and the map narrows further and zooms to fit what is left. Clear them and everything comes back.","De filters stapelen. Kies een land en dan een stad, en de kaart wordt verder beperkt en zoomt in op wat overblijft. Wis ze en alles komt terug.","","",""
"help-centre","entries.filtering-the-map.keywords[0]","filter","filter","","",""
"help-centre","entries.filtering-the-map.keywords[1]","search","zoeken","","",""
"help-centre","entries.filtering-the-map.keywords[2]","country","land","","",""
"help-centre","entries.filtering-the-map.keywords[3]","city","stad","","",""
"help-centre","entries.filtering-the-map.keywords[4]","narrow","beperken","","",""
"help-centre","entries.filtering-the-map.keywords[5]","map","kaart","","",""
"help-centre","entries.filtering-the-map.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.adding-a-club.question","How do I add a club to the map?","Hoe voeg ik een club toe aan de kaart?","","",""
"help-centre","entries.adding-a-club.summary","Search for it first. If it is not there, submit it — a person reads every new venue, and it goes on the map once it is approved.","Zoek eerst. Staat hij er niet bij, dien hem dan in — iemand bekijkt elke nieuwe locatie persoonlijk, en hij komt op de kaart zodra hij is goedgekeurd.","","",""
"help-centre","entries.adding-a-club.body[0]","Clubs get onto the map because players put them there, so if yours is missing you can add it yourself.","Clubs komen op de kaart doordat spelers ze daar plaatsen, dus mist jouw club, dan kun je hem zelf toevoegen.","","",""
"help-centre","entries.adding-a-club.body[1]","Go to your profile, open Clubs and choose to add a club. Search first — it may already be on 8nOut under a slightly different name. If it is there, pick it and you are done.","Ga naar je profiel, open Clubs en kies om een club toe te voegen. Zoek eerst — hij staat mogelijk al op 8nOut onder een iets andere naam. Staat hij erbij, kies hem dan en je bent klaar.","","",""
"help-centre","entries.adding-a-club.body[2]","If it is not there, submit it as a new venue. While you type the name, 8nOut shows matching clubs it already has — if yours appears, pick it and you are done.","Staat hij er niet bij, dien hem dan in als nieuwe locatie. Terwijl je de naam typt, laat 8nOut overeenkomende clubs zien die al bestaan — verschijnt jouw club, kies hem dan en je bent klaar.","","",""
"help-centre","entries.adding-a-club.body[3]","A person reads every new venue before it goes on the map, so give it a little time. In the meantime it sits in your own club list, marked pending review.","Iemand bekijkt elke nieuwe locatie voordat hij op de kaart komt, dus geef het even de tijd. Ondertussen staat hij in je eigen clublijst, gemarkeerd als in behandeling.","","",""
"help-centre","entries.adding-a-club.body[4]","Once it is approved, the club is on the map and your name is on its list. Until then, you are not on any club's list.","Zodra hij is goedgekeurd, staat de club op de kaart en jouw naam op de lijst. Tot die tijd sta je op geen enkele clublijst.","","",""
"help-centre","entries.adding-a-club.body[5]","One rule: the map is for public pool venues — clubs, halls, bars with a table. Never a home or a private address.","Eén regel: de kaart is voor openbare poollocaties — clubs, hallen, cafés met een tafel. Nooit een woonadres of privéadres.","","",""
"help-centre","entries.adding-a-club.keywords[0]","add club","club toevoegen","","",""
"help-centre","entries.adding-a-club.keywords[1]","new venue","nieuwe locatie","","",""
"help-centre","entries.adding-a-club.keywords[2]","submit","indienen","","",""
"help-centre","entries.adding-a-club.keywords[3]","missing club","club ontbreekt","","",""
"help-centre","entries.adding-a-club.keywords[4]","pool room","poolzaal","","",""
"help-centre","entries.adding-a-club.keywords[5]","approval","goedkeuring","","",""
"help-centre","entries.adding-a-club.links[0].label","My club is not on the map","","","",""
"help-centre","entries.adding-a-club.links[1].label","How do I get on the map?","","","",""
"help-centre","entries.map-numbers.question","What do the numbers above the map mean, and what happens if I tap them?","Wat betekenen de cijfers boven de kaart?","","",""
"help-centre","entries.map-numbers.summary","Online now is how many members are active across 8nOut right now — tap it to see who, grouped by your clubs and your city, each with a rough distance. Active games is how many live scoreboard games are in progress; it's a live count only, tapping it does nothing.","Nu online geeft aan hoeveel leden op dit moment actief zijn op heel 8nOut. Actieve potjes geeft aan hoeveel live scoreborden op dit moment bezig zijn.","","",""
"help-centre","entries.map-numbers.body[0]","Online now counts members active across the whole of 8nOut right now — not just the ones near you or at your club.","Nu online telt leden die op dit moment actief zijn op heel 8nOut — niet alleen degenen bij jou in de buurt of bij jouw club.","","",""
"help-centre","entries.map-numbers.body[1]","Active games counts live scoreboard games in progress right now. It is a live count, not a list, so tapping it does not open anything.","Actieve potjes telt live scoreborden die op dit moment bezig zijn. Het is een live telling, geen lijst, dus erop tikken opent niets.","","",""
"help-centre","entries.map-numbers.body[2]","Online now is tappable. It opens a list of who's active right now, grouped into two sections: My clubs, for members active at a club you belong to, and a second section headed with your own town's name, for others active there. Add a club on your profile if you'd like to see players from your regular spots here too.","","","",""
"help-centre","entries.map-numbers.body[3]","Each row shows roughly how far away that player is — under a kilometre, or an approximate distance in kilometres otherwise. It's a rough distance only, never a precise location.","","","",""
"help-centre","entries.map-numbers.keywords[0]","online now","nu online","","",""
"help-centre","entries.map-numbers.keywords[1]","active games","actieve potjes","","",""
"help-centre","entries.map-numbers.keywords[2]","heartbeat","kaartstatistieken","","",""
"help-centre","entries.map-numbers.keywords[3]","map stats","live scorebord","","",""
"help-centre","entries.map-numbers.keywords[4]","live scoreboard","cijfers boven de kaart","","",""
"help-centre","entries.map-numbers.keywords[5]","numbers above the map","","","",""
"help-centre","entries.map-numbers.keywords[6]","roster","","","",""
"help-centre","entries.map-numbers.keywords[7]","who's online","","","",""
"help-centre","entries.map-numbers.keywords[8]","near me","","","",""
"help-centre","entries.map-numbers.keywords[9]","my clubs","","","",""
"help-centre","entries.map-numbers.keywords[10]","distance","","","",""
"help-centre","entries.map-numbers.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.map-numbers.links[1].label","How do I filter the map?","","","",""
"help-centre","entries.how-connecting-works.question","Why do I have to connect before I can contact someone?","Waarom moet ik eerst connecten voordat ik iemand kan benaderen?","","",""
"help-centre","entries.how-connecting-works.summary","Because being on the map is not the same as agreeing to be contacted. Connecting is how the other player says yes.","Omdat op de kaart staan niet hetzelfde is als instemmen met benaderd worden. Connecten is hoe de ander ja zegt.","","",""
"help-centre","entries.how-connecting-works.body[0]","Because being on the map is not the same as agreeing to be contacted.","Omdat op de kaart staan niet hetzelfde is als instemmen met benaderd worden.","","",""
"help-centre","entries.how-connecting-works.body[1]","So on 8nOut you find someone, and then you ask. You send a connection request; they accept, or they do not. Contact details are only visible to accepted connections, so until they have accepted there is nothing of theirs to see, and nothing of yours either.","Dus op 8nOut vind je iemand, en dan vraag je het. Je stuurt een connectieverzoek; de ander accepteert het, of niet. Contactgegevens zijn alleen zichtbaar voor geaccepteerde connecties, dus tot het is geaccepteerd, is er niets van hen te zien, en ook niets van jou.","","",""
"help-centre","entries.how-connecting-works.body[2]","It works in your favour in both directions. If a request does not appeal to you, you decline it and that is the end of it — no message is sent, and the other player cannot reach you.","Het werkt in beide richtingen in je voordeel. Spreekt een verzoek je niet aan, dan wijs je het af en daarmee is het klaar — er wordt geen bericht verstuurd, en de ander kan je niet bereiken.","","",""
"help-centre","entries.how-connecting-works.body[3]","This is the part of 8nOut people question most, so it is worth being plain about why. A map of players only works if players are willing to be on it, and knowing that a stranger cannot simply pick up your number is what makes that willingness possible. The small step of asking first is what buys it.","Dit is het onderdeel van 8nOut waar mensen de meeste vragen over hebben, dus het is de moeite waard om duidelijk te zijn over waarom. Een kaart van spelers werkt alleen als spelers bereid zijn erop te staan, en weten dat een vreemde je nummer niet zomaar kan pakken is wat die bereidheid mogelijk maakt. Die kleine stap van eerst vragen is wat dat koopt.","","",""
"help-centre","entries.how-connecting-works.body[4]","And it does not have to be slow. If you are standing next to the person, you do not need a request at all — show your connect code, they scan it, and you are connected on the spot.","En het hoeft niet traag te gaan. Sta je naast de persoon, dan heb je helemaal geen verzoek nodig — laat je connectiecode zien, die scant hij, en jullie zijn direct verbonden.","","",""
"help-centre","entries.how-connecting-works.keywords[0]","connect","connecten","","",""
"help-centre","entries.how-connecting-works.keywords[1]","request","verzoek","","",""
"help-centre","entries.how-connecting-works.keywords[2]","contact","contact","","",""
"help-centre","entries.how-connecting-works.keywords[3]","accept","accepteren","","",""
"help-centre","entries.how-connecting-works.keywords[4]","decline","afwijzen","","",""
"help-centre","entries.how-connecting-works.keywords[5]","privacy","privacy","","",""
"help-centre","entries.how-connecting-works.keywords[6]","why","waarom","","",""
"help-centre","entries.how-connecting-works.links[0].label","What is my connect code?","","","",""
"help-centre","entries.how-connecting-works.links[1].label","How do I remove a connection?","","","",""
"help-centre","entries.connect-code.question","What is my connect code?","Wat is mijn connectiecode?","","",""
"help-centre","entries.connect-code.summary","Your own QR code and link. Show it to a player in front of you, they scan it, and you are connected straight away — no request to accept.","Je eigen QR-code en link. Laat hem zien aan een speler tegenover je, die scant hem, en jullie zijn direct verbonden — geen verzoek om te accepteren.","","",""
"help-centre","entries.connect-code.body[0]","Your connect code is the quick way to connect with somebody who is standing in front of you.","Je connectiecode is de snelle manier om te connecten met iemand die tegenover je staat.","","",""
"help-centre","entries.connect-code.body[1]","Open your profile, find the Open to play card and choose My connect code. It is in the same place on the iPhone app and in the web app. From there you can show your own QR code for someone to scan, scan theirs, or share your link by message or in a group.","Open je profiel, zoek de kaart Open om te spelen en kies Mijn connectiecode. Die staat op dezelfde plek in de iPhone-app en de webapp. Van daaruit kun je je eigen QR-code laten scannen, die van de ander scannen, of je link delen via een bericht of in een groep.","","",""
"help-centre","entries.connect-code.body[2]","A scanned code, or an opened link, connects you both immediately. There is no request to send and nothing to accept — showing your code is the yes.","Een gescande code, of een geopende link, verbindt jullie beiden meteen. Er is geen verzoek te versturen en niets te accepteren — je code laten zien is het ja.","","",""
"help-centre","entries.connect-code.body[3]","If your code ever ends up somewhere you did not intend, a screenshot in a group chat for instance, you can reset it. Your current QR and link stop working right away, and anyone already connected with you stays connected.","Komt je code ooit ergens terecht waar je dat niet wilde, bijvoorbeeld een screenshot in een groepschat, dan kun je hem resetten. Je huidige QR-code en link stoppen direct met werken, en iedereen die al met je verbonden is, blijft verbonden.","","",""
"help-centre","entries.connect-code.keywords[0]","connect code","connectiecode","","",""
"help-centre","entries.connect-code.keywords[1]","qr","qr","","",""
"help-centre","entries.connect-code.keywords[2]","scan","scannen","","",""
"help-centre","entries.connect-code.keywords[3]","link","link","","",""
"help-centre","entries.connect-code.keywords[4]","in person","in persoon","","",""
"help-centre","entries.connect-code.keywords[5]","reset","resetten","","",""
"help-centre","entries.connect-code.links[0].label","Why do I have to connect first?","","","",""
"help-centre","entries.removing-a-connection.question","How do I remove a connection?","Hoe verwijder ik een connectie?","","",""
"help-centre","entries.removing-a-connection.summary","Open the Connections tab, find the player and choose Remove. Matches you already played against each other stay in both records.","Open het tabblad Connecties, zoek de speler op en kies Verwijderen. Wedstrijden die jullie al tegen elkaar speelden, blijven in beide overzichten staan.","","",""
"help-centre","entries.removing-a-connection.body[0]","A connection is not permanent. If you would rather not be connected to someone any more, you can undo it.","Een connectie is niet permanent. Wil je liever niet meer met iemand verbonden zijn, dan kun je dat ongedaan maken.","","",""
"help-centre","entries.removing-a-connection.body[1]","Open the Connections tab, find the player and choose Remove.","Open het tabblad Connecties, zoek de speler op en kies Verwijderen.","","",""
"help-centre","entries.removing-a-connection.body[2]","After that you will lose each other's contact details, and any address shared for a game.","Daarna verliezen jullie elkaars contactgegevens, en elk adres dat voor een potje is gedeeld.","","",""
"help-centre","entries.removing-a-connection.body[3]","Matches you already played against each other stay in both records. They happened, and neither of you loses your own history.","Wedstrijden die jullie al tegen elkaar speelden, blijven in beide overzichten staan. Ze hebben plaatsgevonden, en geen van jullie beiden verliest zijn eigen geschiedenis.","","",""
"help-centre","entries.removing-a-connection.body[4]","You can connect again later if you both want to. Removing is not a door that locks behind you.","Jullie kunnen later weer connecten als jullie dat allebei willen. Verwijderen is geen deur die achter je op slot gaat.","","",""
"help-centre","entries.removing-a-connection.keywords[0]","remove","verwijderen","","",""
"help-centre","entries.removing-a-connection.keywords[1]","disconnect","verbreken","","",""
"help-centre","entries.removing-a-connection.keywords[2]","undo","ongedaan maken","","",""
"help-centre","entries.removing-a-connection.keywords[3]","connection","connectie","","",""
"help-centre","entries.removing-a-connection.keywords[4]","revoke","intrekken","","",""
"help-centre","entries.removing-a-connection.links[0].label","Why do I have to connect first?","","","",""
"help-centre","entries.typing-indicators.question","What is the typing indicator, and how do I turn it on?","Wat is de typindicator, en hoe zet ik hem aan?","","",""
"help-centre","entries.typing-indicators.summary","The three dots that show someone is writing to you, live. It is off by default, and it only works between two people who both turn it on.","De drie stipjes die live laten zien dat iemand aan het typen is. Staat standaard uit, en werkt alleen als jullie het allebei aanzetten.","","",""
"help-centre","entries.typing-indicators.body[0]","The typing indicator is the three dots you sometimes see near the bottom of a chat — it means the person you are messaging is writing a reply right now. It disappears on its own a few seconds after they stop, and nothing about it is ever saved.","De typindicator zijn de drie stipjes die je soms onderaan een chat ziet — het betekent dat de persoon met wie je chat op dit moment een antwoord aan het typen is. Ze verdwijnen vanzelf een paar seconden nadat diegene stopt, en er wordt nooit iets van bewaard.","","",""
"help-centre","entries.typing-indicators.body[1]","It is off by default, for every member, whatever your age. On iPhone, turn it on in Settings, under Privacy. In the web app, it is on the Profile tab, in the same card as Go invisible and Read receipts.","Hij staat standaard uit, voor iedereen, ongeacht je leeftijd. Zet hem op de iPhone aan bij Instellingen, onder Privacy. In de webapp staat hij op het tabblad Profiel, in dezelfde kaart als Onzichtbaar worden en Leesbevestigingen.","","",""
"help-centre","entries.typing-indicators.body[2]","It only works between two people who have both switched it on. Turning yours on does not show your typing to every connection you have — only to someone you are chatting with who has also turned theirs on. Turn yours off, and it stops in both directions straight away, for every conversation.","Hij werkt alleen tussen twee mensen die hem allebei hebben aangezet. Je typindicator aanzetten laat je typen niet aan al je connecties zien — alleen aan iemand met wie je chat en die de zijne ook heeft aangezet. Zet je hem uit, dan stopt het meteen in beide richtingen, voor elk gesprek.","","",""
"help-centre","entries.typing-indicators.body[3]","Leaving it off changes nothing else about chat. It is one small, optional signal — not something anything else depends on.","Uitgelaten verandert er verder niets aan de chat. Het is één klein, optioneel signaal — niets anders hangt ervan af.","","",""
"help-centre","entries.typing-indicators.keywords[0]","typing indicator","typindicator","","",""
"help-centre","entries.typing-indicators.keywords[1]","typing","typen","","",""
"help-centre","entries.typing-indicators.keywords[2]","dots","stipjes","","",""
"help-centre","entries.typing-indicators.keywords[3]","privacy","privacy","","",""
"help-centre","entries.typing-indicators.keywords[4]","settings","instellingen","","",""
"help-centre","entries.typing-indicators.keywords[5]","reciprocal","wederzijds","","",""
"help-centre","entries.typing-indicators.keywords[6]","chat","chat","","",""
"help-centre","entries.typing-indicators.links[0].label","What do Sent and Read mean under my messages?","","","",""
"help-centre","entries.typing-indicators.links[1].label","Why do I have to connect before I can contact someone?","","","",""
"help-centre","entries.sent-and-read.question","What do Sent and Read mean under my messages?","Wat betekenen Verzonden en Gelezen onder mijn berichten?","","",""
"help-centre","entries.sent-and-read.summary","Sent shows under every message you send. It changes to Read once the other person has opened the chat — but only if Read receipts are on for both of you.","Verzonden staat onder elk bericht dat je stuurt. Het wordt Gelezen zodra de ander de chat heeft geopend — maar alleen als Leesbevestigingen voor jullie allebei aan staan.","","",""
"help-centre","entries.sent-and-read.body[0]","Under your own last message in a chat, you will see either Sent or Read. Sent shows on every message you send, and it only ever means your own send worked — it says nothing about whether the other person has looked at their phone.","Onder je eigen laatste bericht in een chat zie je Verzonden of Gelezen. Verzonden staat onder elk bericht dat je stuurt, en betekent alleen dat jouw verzending gelukt is — het zegt niets over of de ander al op zijn telefoon heeft gekeken.","","",""
"help-centre","entries.sent-and-read.body[1]","Read replaces it once the other person has opened the conversation and read that message — but only if you and they both have Read receipts turned on.","Gelezen komt ervoor in de plaats zodra de ander het gesprek heeft geopend en dat bericht heeft gelezen — maar alleen als jullie allebei Leesbevestigingen hebben aanstaan.","","",""
"help-centre","entries.sent-and-read.body[2]","Read receipts are on by default once you are 18 or older. If you are 16 or 17, or have not told us your age group yet, they start off for you, and you can turn them on yourself any time — on iPhone in Settings, under Privacy; in the web app on the Profile tab, in the same card as Go invisible.","Leesbevestigingen staan standaard aan zodra je 18 jaar of ouder bent. Ben je 16 of 17, of heb je je leeftijdsgroep nog niet doorgegeven, dan staan ze voor jou uit, en kun je ze zelf op elk moment aanzetten — op de iPhone bij Instellingen, onder Privacy; in de webapp op het tabblad Profiel, in dezelfde kaart als Onzichtbaar worden.","","",""
"help-centre","entries.sent-and-read.body[3]","Like typing indicators, Read receipts are reciprocal: you only see when someone has read your message if they can also see when you have read theirs. Turn yours off, and it stops for both of you immediately.","Net als de typindicator zijn Leesbevestigingen wederzijds: je ziet alleen wanneer iemand je bericht heeft gelezen als die persoon ook kan zien wanneer jij de zijne hebt gelezen. Zet je de jouwe uit, dan stopt het voor jullie allebei meteen.","","",""
"help-centre","entries.sent-and-read.body[4]","That default is the opposite of typing indicators, which start off for everyone regardless of age — worth knowing, since the two settings sit right next to each other.","Die standaardinstelling is het tegenovergestelde van de typindicator, die voor iedereen uit staat, ongeacht leeftijd — goed om te weten, want de twee instellingen staan vlak naast elkaar.","","",""
"help-centre","entries.sent-and-read.keywords[0]","read receipts","leesbevestigingen","","",""
"help-centre","entries.sent-and-read.keywords[1]","sent","verzonden","","",""
"help-centre","entries.sent-and-read.keywords[2]","read","gelezen","","",""
"help-centre","entries.sent-and-read.keywords[3]","age","leeftijd","","",""
"help-centre","entries.sent-and-read.keywords[4]","privacy","privacy","","",""
"help-centre","entries.sent-and-read.keywords[5]","settings","instellingen","","",""
"help-centre","entries.sent-and-read.keywords[6]","reciprocal","wederzijds","","",""
"help-centre","entries.sent-and-read.keywords[7]","chat","chat","","",""
"help-centre","entries.sent-and-read.links[0].label","What is the typing indicator, and how do I turn it on?","","","",""
"help-centre","entries.sent-and-read.links[1].label","Why do I have to connect before I can contact someone?","","","",""
"help-centre","entries.how-group-chat-works.question","How does group chat work?","Hoe werkt een groepschat?","","",""
"help-centre","entries.how-group-chat-works.summary","A group is a private, text-only chat with a small circle of connected friends, capped at a small size. You join through an accepted connection with whoever invited you — not with everyone else already in the group.","Een groep is een privé, alleen-tekst chat met een klein groepje connecties, met een limiet op het aantal leden. Je wordt lid via een geaccepteerde connectie met wie je heeft uitgenodigd — niet met alle andere leden.","","",""
"help-centre","entries.how-group-chat-works.body[0]","A group is a private, text-only chat with a set of connected friends — separate from your one-to-one chats with a single person. There are no photos or attachments, and nobody outside the group can see it.","Een groep is een privé, alleen-tekst chat met een aantal connecties — los van je een-op-een chats met één persoon. Er zijn geen foto's of bijlagen, en niemand buiten de groep kan meekijken.","","",""
"help-centre","entries.how-group-chat-works.body[1]","Every group has a size limit, so it stays a genuine friend circle rather than a broadcast list. You can have up to 12 people in a group today; the group's own member count, shown at the top (for example, 7/12), always tells you exactly how much room is left.","Elke groep heeft een ledenlimiet, zodat het een echt vriendenclubje blijft en geen brede lijst wordt. Vandaag kun je tot 12 mensen in een groep hebben; de eigen ledenteller van de groep, bovenaan (bijvoorbeeld 7/12), laat altijd precies zien hoeveel ruimte er nog is.","","",""
"help-centre","entries.how-group-chat-works.body[2]","You join a group the same way you reach anyone on 8nOut: through an accepted connection. Inside a group it works a little differently from one-to-one, though. You don't need to be connected with everyone already in the group — only with whoever added you. Any current member can invite someone they're connected with, so a group can end up with people you've never connected with yourself.","Je wordt lid van een groep op dezelfde manier als je iemand op 8nOut bereikt: via een geaccepteerde connectie. Binnen een groep werkt dat net iets anders dan een-op-een. Je hoeft niet met iedereen in de groep verbonden te zijn — alleen met wie je heeft toegevoegd. Elk huidig lid kan iemand uitnodigen met wie hij of zij verbonden is, dus een groep kan mensen bevatten met wie jij zelf nooit hebt geconnect.","","",""
"help-centre","entries.how-group-chat-works.body[3]","Because of that, it's worth knowing exactly who you are and are not connected with inside a group. Open the group's Members list, and every row tells you plainly — Connected, or Not connected — always about you specifically, never about the group as a whole. Being in a group together does not connect you to someone; only an accepted connection request does that.","Daarom is het goed om precies te weten met wie je binnen een groep wel en niet verbonden bent. Open de ledenlijst van de groep, en elke rij laat het gewoon zien — Verbonden, of Niet verbonden — altijd over jou specifiek, nooit over de groep als geheel. Samen in een groep zitten maakt je nog niet verbonden met iemand; dat doet alleen een geaccepteerd connectieverzoek.","","",""
"help-centre","entries.how-group-chat-works.keywords[0]","group chat","groepschat","","",""
"help-centre","entries.how-group-chat-works.keywords[1]","group","groep","","",""
"help-centre","entries.how-group-chat-works.keywords[2]","members","leden","","",""
"help-centre","entries.how-group-chat-works.keywords[3]","connected","verbonden","","",""
"help-centre","entries.how-group-chat-works.keywords[4]","not connected","niet verbonden","","",""
"help-centre","entries.how-group-chat-works.keywords[5]","invite","uitnodigen","","",""
"help-centre","entries.how-group-chat-works.keywords[6]","join a group","lid worden","","",""
"help-centre","entries.how-group-chat-works.keywords[7]","size limit","ledenlimiet","","",""
"help-centre","entries.how-group-chat-works.links[0].label","How do I leave a group, and what happens to my messages?","","","",""
"help-centre","entries.how-group-chat-works.links[1].label","Why do I have to connect before I can contact someone?","","","",""
"help-centre","entries.leaving-a-group.question","How do I leave a group, and what happens to my messages?","Hoe verlaat ik een groep, en wat gebeurt er met mijn berichten?","","",""
"help-centre","entries.leaving-a-group.summary","Leave from the group's own menu and confirm. New messages stop right away, both ways. You'll still be able to read everything sent while you were a member, for the group's normal 60 days — but you can't rejoin.","Verlaat een groep via het menu van die groep en bevestig. Nieuwe berichten stoppen meteen, in beide richtingen. Je kunt nog wel alles lezen dat is verstuurd terwijl je lid was, voor de gebruikelijke 60 dagen van de groep — maar je kunt niet opnieuw lid worden.","","",""
