"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"help-centre","entries.finishing-setup-later.body[0]","Yes. Every screen has a way out, labelled Finish later, and taking it costs you nothing you cannot pick up again.","Ja. Jeder Bildschirm hat einen Ausstieg, beschriftet mit Später fertigstellen, und ihn zu nutzen kostet dich nichts, was du nicht später nachholen kannst.","","",""
"help-centre","entries.finishing-setup-later.body[1]","If you leave partway, a card appears on your Profile showing what is still open, with a button back to where you stopped. You can use it whenever you feel like it.","Brichst du auf halbem Weg ab, erscheint auf deinem Profil eine Karte, die zeigt, was noch offen ist, mit einer Schaltfläche zurück zu der Stelle, an der du aufgehört hast. Du kannst sie nutzen, wann immer du magst.","","",""
"help-centre","entries.finishing-setup-later.body[2]","If you would rather not be asked now, dismiss the card and it goes quiet for a week. Dismiss it a second time and it goes quiet for two weeks, a third time for a month — and after that third time the card does not come back at all.","Möchtest du jetzt lieber nicht gefragt werden, schließt du die Karte, und sie bleibt eine Woche still. Schließt du sie ein zweites Mal, bleibt sie zwei Wochen still, ein drittes Mal einen Monat — und nach diesem dritten Mal kommt die Karte gar nicht mehr zurück.","","",""
"help-centre","entries.finishing-setup-later.body[3]","What is left after that is one quiet line on your Profile with a Finish link. It never interrupts you again, and it is there if you change your mind.","Was danach bleibt, ist eine ruhige Zeile auf deinem Profil mit einem Fertigstellen-Link. Sie unterbricht dich nie wieder und ist da, falls du deine Meinung änderst.","","",""
"help-centre","entries.finishing-setup-later.body[4]","Dismissing is remembered by 8nOut rather than by the device, so quieting the card on your phone also quiets it in the web app.","8nOut merkt sich das Schließen selbst, nicht das Gerät, daher macht das Stummschalten der Karte auf deinem Handy sie auch in der Web-App still.","","",""
"help-centre","entries.finishing-setup-later.body[5]","None of this changes what you can do in 8nOut. The questions make you easier to find; they do not stand between you and anything.","Nichts davon ändert, was du in 8nOut tun kannst. Die Fragen machen dich leichter auffindbar; sie stehen dir nirgendwo im Weg.","","",""
"help-centre","entries.finishing-setup-later.keywords[0]","later","später","","",""
"help-centre","entries.finishing-setup-later.keywords[1]","skip","überspringen","","",""
"help-centre","entries.finishing-setup-later.keywords[2]","finish later","später fertigstellen","","",""
"help-centre","entries.finishing-setup-later.keywords[3]","banner","banner","","",""
"help-centre","entries.finishing-setup-later.keywords[4]","dismiss","schließen","","",""
"help-centre","entries.finishing-setup-later.keywords[5]","reminder","erinnerung","","",""
"help-centre","entries.finishing-setup-later.keywords[6]","profile","profil","","",""
"help-centre","entries.finishing-setup-later.links[0].label","What the three questions are","","","",""
"help-centre","entries.finishing-setup-later.links[1].label","My club is not on the map","","","",""
"help-centre","entries.club-not-added.question","My club is not on the map. What now?","Mein Club ist nicht auf der Karte. Was jetzt?","","",""
"help-centre","entries.club-not-added.summary","Three different things can be going on — the club is waiting to be looked at, it was not added, or you have not picked one yet. Each has its own next step.","Drei verschiedene Dinge können vorliegen — der Club wartet auf Prüfung, er wurde nicht hinzugefügt, oder du hast noch keinen ausgewählt. Für jede Situation gibt es einen eigenen nächsten Schritt.","","",""
"help-centre","entries.club-not-added.body[0]","Clubs are added by the community, so yours may not be on 8nOut yet. There are three situations, and your Clubs list on your profile tells you which one you are in.","Clubs werden von der Community hinzugefügt, deiner ist also möglicherweise noch nicht auf 8nOut. Es gibt drei mögliche Situationen, und deine Clubs-Liste auf deinem Profil zeigt dir, in welcher du dich befindest.","","",""
"help-centre","entries.club-not-added.body[1]","It is waiting to be looked at. You submitted a new venue and it is marked pending review. It is on your clubs already. Once it is approved, the club goes on the map and your name is on its list. Until then, you are not on any club's list. You can check on it any time under Clubs on your profile.","Er wartet auf Prüfung. Du hast einen neuen Standort eingereicht, und er ist als in Prüfung markiert. Er steht schon bei deinen Clubs. Sobald er genehmigt ist, kommt der Club auf die Karte und dein Name auf seine Liste. Bis dahin stehst du auf keiner Clubliste. Den Status kannst du jederzeit unter Clubs auf deinem Profil prüfen.","","",""
"help-centre","entries.club-not-added.body[2]","It was not added. Not every venue makes it onto the map. It is still on your profile, but you are not on any club's list. Pick a club that is already on the map and you are on its list straight away.","Er wurde nicht hinzugefügt. Nicht jeder Standort schafft es auf die Karte. Er bleibt auf deinem Profil stehen, aber du bist auf keiner Clubliste. Wähle einen Club, der schon auf der Karte ist, und du stehst sofort auf dessen Liste.","","",""
"help-centre","entries.club-not-added.body[3]","You have not picked one yet. Open Clubs on your profile and search for the club you play at. If it is there, choose it and you are on its list. If it is not there, you can submit it.","Du hast noch keinen ausgewählt. Öffne Clubs auf deinem Profil und suche nach dem Club, in dem du spielst. Ist er dabei, wähle ihn aus, und du stehst auf der Liste. Ist er nicht dabei, kannst du ihn einreichen.","","",""
"help-centre","entries.club-not-added.body[4]","One thing worth knowing either way: the map is for public pool venues — a club, a hall, a bar with a table. A home or a private address is not added to it.","Eine Sache, die so oder so wichtig ist: Die Karte ist für öffentliche Poolstandorte — einen Club, eine Halle, eine Bar mit Tisch. Ein Zuhause oder eine private Adresse wird nicht hinzugefügt.","","",""
"help-centre","entries.club-not-added.body[5]","Whichever of the three you are in, nothing else about your account changes, and everything else in 8nOut carries on working.","Egal, in welcher der drei Situationen du dich befindest — sonst ändert sich nichts an deinem Konto, und alles andere in 8nOut funktioniert weiter wie gewohnt.","","",""
"help-centre","entries.club-not-added.keywords[0]","club","club","","",""
"help-centre","entries.club-not-added.keywords[1]","missing","fehlt","","",""
"help-centre","entries.club-not-added.keywords[2]","not on the map","nicht auf der karte","","",""
"help-centre","entries.club-not-added.keywords[3]","pending","in prüfung","","",""
"help-centre","entries.club-not-added.keywords[4]","review","prüfung","","",""
"help-centre","entries.club-not-added.keywords[5]","not approved","nicht genehmigt","","",""
"help-centre","entries.club-not-added.keywords[6]","venue","standort","","",""
"help-centre","entries.club-not-added.links[0].label","How do I add a club to the map?","","","",""
"help-centre","entries.club-not-added.links[1].label","How do I get on the map?","","","",""
"help-centre","entries.ready-to-play.question","What does Ready to play mean?","Was bedeutet Bereit zu spielen?","","",""
"help-centre","entries.ready-to-play.summary","A switch on your profile, called Open to play. Turn it on and your row on a club's list reads Ready to play.","Ein Schalter auf deinem Profil namens Offen zum Spielen. Schaltest du ihn ein, zeigt deine Zeile in der Liste eines Clubs Bereit zu spielen.","","",""
"help-centre","entries.ready-to-play.body[0]","Open to play is a switch on your profile. It is the one thing on 8nOut that says you are up for a game at the moment, rather than in general.","Offen zum Spielen ist ein Schalter auf deinem Profil. Es ist die einzige Stelle in 8nOut, die zeigt, dass du gerade jetzt Lust auf ein Spiel hast, statt allgemein.","","",""
"help-centre","entries.ready-to-play.body[1]","Turn it on and your row on your club's list reads Ready to play. So does your public profile, which anyone with the link can open, signed in or not. You are on the list either way.","Schaltest du ihn ein, zeigt deine Zeile in der Liste deines Clubs Bereit zu spielen. Genauso dein öffentliches Profil, das jeder mit dem Link öffnen kann, angemeldet oder nicht. Auf der Liste stehst du so oder so.","","",""
"help-centre","entries.ready-to-play.body[2]","If your club is still waiting to be looked at, there is no club list carrying your row yet. In that case your name carries Ready to play in player search and on your public profile.","Wartet dein Club noch auf Prüfung, gibt es noch keine Clubliste mit deiner Zeile. In dem Fall trägt dein Name Bereit zu spielen in der Spielersuche und auf deinem öffentlichen Profil.","","",""
"help-centre","entries.ready-to-play.body[3]","Turn it off and nothing else changes. You are on the list either way — the switch only says whether you are up for a game right now.","Schaltest du ihn aus, ändert sich sonst nichts. Auf der Liste stehst du so oder so — der Schalter sagt nur, ob du gerade jetzt Lust auf ein Spiel hast.","","",""
"help-centre","entries.ready-to-play.body[4]","It is a switch, not a promise. Turn it on before a weekend and off again on Monday. Nobody is told either way.","Es ist ein Schalter, kein Versprechen. Schalte ihn vor einem Wochenende ein und am Montag wieder aus. Niemand wird davon benachrichtigt, in keine Richtung.","","",""
"help-centre","entries.ready-to-play.keywords[0]","ready to play","bereit zu spielen","","",""
"help-centre","entries.ready-to-play.keywords[1]","open to play","offen zum spielen","","",""
"help-centre","entries.ready-to-play.keywords[2]","available","verfügbar","","",""
"help-centre","entries.ready-to-play.keywords[3]","switch","schalter","","",""
"help-centre","entries.ready-to-play.keywords[4]","toggle","ein/aus","","",""
"help-centre","entries.ready-to-play.keywords[5]","up for a game","lust auf ein spiel","","",""
"help-centre","entries.ready-to-play.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.ready-to-play.links[1].label","Why do I have to connect first?","","","",""
"help-centre","entries.getting-on-the-map.question","How do I get on the map?","Wie komme ich auf die Karte?","","",""
"help-centre","entries.getting-on-the-map.summary","You do not get a pin of your own. Add the club you play at, and your name is on that club's list — which is what other players open.","Du bekommst keine eigene Stecknadel. Füge den Club hinzu, in dem du spielst, dann steht dein Name auf dessen Liste — genau das öffnen andere Spieler.","","",""
"help-centre","entries.getting-on-the-map.body[0]","The pins on the map are clubs. You do not get a pin of your own, and you do not need one.","Die Stecknadeln auf der Karte sind Clubs. Du bekommst keine eigene Stecknadel, und du brauchst auch keine.","","",""
"help-centre","entries.getting-on-the-map.body[1]","Add the club you play at, and your name goes on that club's list — the same list you see when you open a club on the map. That is how other players find you: they look at the clubs near them and see who plays there.","Füge den Club hinzu, in dem du spielst, und dein Name kommt auf dessen Liste — dieselbe Liste, die du siehst, wenn du einen Club auf der Karte öffnest. So finden dich andere Spieler: Sie schauen sich die Clubs in ihrer Nähe an und sehen, wer dort spielt.","","",""
"help-centre","entries.getting-on-the-map.body[2]","You can add up to three clubs, so if you play in more than one place, add them all.","Du kannst bis zu drei Clubs hinzufügen — spielst du an mehreren Orten, füge sie alle hinzu.","","",""
"help-centre","entries.getting-on-the-map.body[3]","If your club is not on 8nOut yet, you can submit it. It goes on the map once it has been approved, and until then you are on no club's list.","Ist dein Club noch nicht auf 8nOut, kannst du ihn einreichen. Er kommt auf die Karte, sobald er genehmigt ist, und bis dahin stehst du auf keiner Clubliste.","","",""
"help-centre","entries.getting-on-the-map.body[4]","The other thing worth filling in is your country and town. Players filter the map by country and town, so without yours you are hard to find.","Das andere, was sich lohnt einzutragen, sind dein Land und Wohnort. Spieler filtern die Karte nach Land und Ort, ohne deine Angaben bist du also schwer zu finden.","","",""
"help-centre","entries.getting-on-the-map.keywords[0]","map","karte","","",""
"help-centre","entries.getting-on-the-map.keywords[1]","pin","stecknadel","","",""
"help-centre","entries.getting-on-the-map.keywords[2]","visible","sichtbar","","",""
"help-centre","entries.getting-on-the-map.keywords[3]","findable","auffindbar","","",""
"help-centre","entries.getting-on-the-map.keywords[4]","club list","clubliste","","",""
"help-centre","entries.getting-on-the-map.keywords[5]","roster","spielerliste","","",""
"help-centre","entries.getting-on-the-map.keywords[6]","town","wohnort","","",""
"help-centre","entries.getting-on-the-map.links[0].label","How do I add a club to the map?","","","",""
"help-centre","entries.getting-on-the-map.links[1].label","My club is not on the map","","","",""
"help-centre","entries.getting-on-the-map.links[2].label","How do I filter the map?","","","",""
"help-centre","entries.filtering-the-map.question","How do I filter the map?","Wie filtere ich die Karte?","","",""
"help-centre","entries.filtering-the-map.summary","Narrow it by open to play, country and city. The filters stack, and clearing them brings everything back.","Grenze sie ein nach offen zum Spielen, Land und Stadt. Die Filter kombinieren sich, und sie zurücksetzen bringt alles zurück.","","",""
"help-centre","entries.filtering-the-map.body[0]","The map gets busy, so you can narrow it down.","Die Karte wird schnell voll, deshalb kannst du sie eingrenzen.","","",""
"help-centre","entries.filtering-the-map.body[1]","In the iPhone app, tap the filter button at the top right of the Map tab. You get three things: an Open to play only switch, a country and a city.","Tippe in der iPhone-App oben rechts im Tab Karte auf die Filterschaltfläche. Du bekommst drei Dinge: einen Schalter Nur offen zum Spielen, ein Land und eine Stadt.","","",""
"help-centre","entries.filtering-the-map.body[2]","In the web app the same three sit on the map itself, as controls you tap or choose from.","In der Web-App stehen dieselben drei direkt auf der Karte, als Bedienelemente zum Antippen oder Auswählen.","","",""
"help-centre","entries.filtering-the-map.body[3]","The filters stack. Pick a country and then a city and the map narrows further and zooms to fit what is left. Clear them and everything comes back.","Die Filter kombinieren sich. Wähle ein Land und dann eine Stadt, und die Karte grenzt sich weiter ein und zoomt auf das Verbleibende. Setze sie zurück, und alles kommt wieder zurück.","","",""
"help-centre","entries.filtering-the-map.keywords[0]","filter","filter","","",""
"help-centre","entries.filtering-the-map.keywords[1]","search","suche","","",""
"help-centre","entries.filtering-the-map.keywords[2]","country","land","","",""
"help-centre","entries.filtering-the-map.keywords[3]","city","stadt","","",""
"help-centre","entries.filtering-the-map.keywords[4]","narrow","eingrenzen","","",""
"help-centre","entries.filtering-the-map.keywords[5]","map","karte","","",""
"help-centre","entries.filtering-the-map.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.adding-a-club.question","How do I add a club to the map?","Wie füge ich einen Club zur Karte hinzu?","","",""
"help-centre","entries.adding-a-club.summary","Search for it first. If it is not there, submit it — a person reads every new venue, and it goes on the map once it is approved.","Suche zuerst. Ist er nicht dabei, reiche ihn ein — jeder neue Standort wird von einer Person geprüft und kommt auf die Karte, sobald er genehmigt ist.","","",""
"help-centre","entries.adding-a-club.body[0]","Clubs get onto the map because players put them there, so if yours is missing you can add it yourself.","Clubs kommen auf die Karte, weil Spieler sie dort hinzufügen, also kannst du deinen selbst hinzufügen, wenn er fehlt.","","",""
"help-centre","entries.adding-a-club.body[1]","Go to your profile, open Clubs and choose to add a club. Search first — it may already be on 8nOut under a slightly different name. If it is there, pick it and you are done.","Gehe zu deinem Profil, öffne Clubs und wähle, einen Club hinzuzufügen. Suche zuerst — er ist vielleicht schon unter leicht anderem Namen auf 8nOut. Ist er dabei, wähle ihn aus, und du bist fertig.","","",""
"help-centre","entries.adding-a-club.body[2]","If it is not there, submit it as a new venue. While you type the name, 8nOut shows matching clubs it already has — if yours appears, pick it and you are done.","Ist er nicht dabei, reiche ihn als neuen Standort ein. Während du den Namen eintippst, zeigt 8nOut passende Clubs, die schon vorhanden sind — erscheint deiner, wähle ihn aus, und du bist fertig.","","",""
"help-centre","entries.adding-a-club.body[3]","A person reads every new venue before it goes on the map, so give it a little time. In the meantime it sits in your own club list, marked pending review.","Jeder neue Standort wird von einer Person geprüft, bevor er auf die Karte kommt, gib es also etwas Zeit. In der Zwischenzeit steht er in deiner eigenen Clubliste, markiert als in Prüfung.","","",""
"help-centre","entries.adding-a-club.body[4]","Once it is approved, the club is on the map and your name is on its list. Until then, you are not on any club's list.","Sobald er genehmigt ist, steht der Club auf der Karte und dein Name auf dessen Liste. Bis dahin stehst du auf keiner Clubliste.","","",""
"help-centre","entries.adding-a-club.body[5]","One rule: the map is for public pool venues — clubs, halls, bars with a table. Never a home or a private address.","Eine Regel: Die Karte ist für öffentliche Poolstandorte — Clubs, Hallen, Bars mit Tisch. Niemals ein Zuhause oder eine private Adresse.","","",""
"help-centre","entries.adding-a-club.keywords[0]","add club","club hinzufügen","","",""
"help-centre","entries.adding-a-club.keywords[1]","new venue","neuer standort","","",""
"help-centre","entries.adding-a-club.keywords[2]","submit","einreichen","","",""
"help-centre","entries.adding-a-club.keywords[3]","missing club","club fehlt","","",""
"help-centre","entries.adding-a-club.keywords[4]","pool room","poolraum","","",""
"help-centre","entries.adding-a-club.keywords[5]","approval","genehmigung","","",""
"help-centre","entries.adding-a-club.links[0].label","My club is not on the map","","","",""
"help-centre","entries.adding-a-club.links[1].label","How do I get on the map?","","","",""
"help-centre","entries.map-numbers.question","What do the numbers above the map mean?","Was bedeuten die Zahlen über der Karte?","","",""
"help-centre","entries.map-numbers.summary","Online now is how many members are active across 8nOut right now. Active games is how many live scoreboard games are in progress at the moment.","Jetzt online zeigt, wie viele Mitglieder gerade insgesamt auf 8nOut aktiv sind. Laufende Spiele zeigt, wie viele Live-Anzeigetafeln gerade in Gang sind.","","",""
"help-centre","entries.map-numbers.body[0]","Online now counts members active across the whole of 8nOut right now — not just the ones near you or at your club.","Jetzt online zählt Mitglieder, die gerade auf ganz 8nOut aktiv sind — nicht nur die in deiner Nähe oder bei deinem Club.","","",""
"help-centre","entries.map-numbers.body[1]","Active games counts live scoreboard games in progress right now. It is a live count, not a list, so tapping it does not open anything.","Laufende Spiele zählt Live-Anzeigetafeln, die gerade in Gang sind. Es ist eine Live-Zählung, keine Liste, ein Antippen öffnet also nichts.","","",""
"help-centre","entries.map-numbers.keywords[0]","online now","jetzt online","","",""
"help-centre","entries.map-numbers.keywords[1]","active games","laufende spiele","","",""
"help-centre","entries.map-numbers.keywords[2]","heartbeat","kartenstatistik","","",""
"help-centre","entries.map-numbers.keywords[3]","map stats","live-anzeigetafel","","",""
"help-centre","entries.map-numbers.keywords[4]","live scoreboard","zahlen über der karte","","",""
"help-centre","entries.map-numbers.keywords[5]","numbers above the map","","","",""
"help-centre","entries.map-numbers.links[0].label","How do I get on the map?","","","",""
"help-centre","entries.map-numbers.links[1].label","How do I filter the map?","","","",""
"help-centre","entries.how-connecting-works.question","Why do I have to connect before I can contact someone?","Warum muss ich mich erst verbinden, bevor ich jemanden kontaktieren kann?","","",""
"help-centre","entries.how-connecting-works.summary","Because being on the map is not the same as agreeing to be contacted. Connecting is how the other player says yes.","Weil auf der Karte zu stehen nicht dasselbe ist wie zuzustimmen, kontaktiert zu werden. Verbinden ist, wie der andere Spieler Ja sagt.","","",""
"help-centre","entries.how-connecting-works.body[0]","Because being on the map is not the same as agreeing to be contacted.","Weil auf der Karte zu stehen nicht dasselbe ist wie zuzustimmen, kontaktiert zu werden.","","",""
"help-centre","entries.how-connecting-works.body[1]","So on 8nOut you find someone, and then you ask. You send a connection request; they accept, or they do not. Contact details are only visible to accepted connections, so until they have accepted there is nothing of theirs to see, and nothing of yours either.","Auf 8nOut findest du also jemanden, und dann fragst du. Du schickst eine Verbindungsanfrage; die andere Person nimmt an, oder auch nicht. Kontaktdaten sind nur für angenommene Verbindungen sichtbar, also gibt es bis zur Annahme nichts von der anderen Person zu sehen, und auch nichts von dir.","","",""
"help-centre","entries.how-connecting-works.body[2]","It works in your favour in both directions. If a request does not appeal to you, you decline it and that is the end of it — no message is sent, and the other player cannot reach you.","Es funktioniert in beide Richtungen zu deinem Vorteil. Spricht dich eine Anfrage nicht an, lehnst du sie ab, und damit ist die Sache erledigt — es wird keine Nachricht verschickt, und die andere Person kann dich nicht erreichen.","","",""
"help-centre","entries.how-connecting-works.body[3]","This is the part of 8nOut people question most, so it is worth being plain about why. A map of players only works if players are willing to be on it, and knowing that a stranger cannot simply pick up your number is what makes that willingness possible. The small step of asking first is what buys it.","Das ist der Teil von 8nOut, den Leute am meisten hinterfragen, deshalb lohnt es sich, klar zu sagen, warum. Eine Karte von Spielern funktioniert nur, wenn Spieler bereit sind, darauf zu stehen, und zu wissen, dass sich Fremde nicht einfach deine Nummer schnappen können, macht diese Bereitschaft möglich. Der kleine Schritt, erst zu fragen, ist der Preis dafür.","","",""
"help-centre","entries.how-connecting-works.body[4]","And it does not have to be slow. If you are standing next to the person, you do not need a request at all — show your connect code, they scan it, and you are connected on the spot.","Und es muss nicht langsam gehen. Stehst du direkt neben der Person, brauchst du gar keine Anfrage — zeig deinen Verbindungscode, sie scannt ihn, und ihr seid sofort verbunden.","","",""
"help-centre","entries.how-connecting-works.keywords[0]","connect","verbinden","","",""
"help-centre","entries.how-connecting-works.keywords[1]","request","anfrage","","",""
"help-centre","entries.how-connecting-works.keywords[2]","contact","kontakt","","",""
"help-centre","entries.how-connecting-works.keywords[3]","accept","annehmen","","",""
"help-centre","entries.how-connecting-works.keywords[4]","decline","ablehnen","","",""
"help-centre","entries.how-connecting-works.keywords[5]","privacy","datenschutz","","",""
"help-centre","entries.how-connecting-works.keywords[6]","why","warum","","",""
"help-centre","entries.how-connecting-works.links[0].label","What is my connect code?","","","",""
"help-centre","entries.how-connecting-works.links[1].label","How do I remove a connection?","","","",""
"help-centre","entries.connect-code.question","What is my connect code?","Was ist mein Verbindungscode?","","",""
"help-centre","entries.connect-code.summary","Your own QR code and link. Show it to a player in front of you, they scan it, and you are connected straight away — no request to accept.","Dein eigener QR-Code und Link. Zeig ihn einem Spieler, der vor dir steht, er scannt ihn, und ihr seid sofort verbunden — keine Anfrage zum Annehmen.","","",""
"help-centre","entries.connect-code.body[0]","Your connect code is the quick way to connect with somebody who is standing in front of you.","Dein Verbindungscode ist die schnelle Möglichkeit, dich mit jemandem zu verbinden, der vor dir steht.","","",""
"help-centre","entries.connect-code.body[1]","Open your profile, find the Open to play card and choose My connect code. It is in the same place on the iPhone app and in the web app. From there you can show your own QR code for someone to scan, scan theirs, or share your link by message or in a group.","Öffne dein Profil, suche die Karte Offen zum Spielen und wähle Mein Verbindungscode. Er ist an derselben Stelle in der iPhone-App und in der Web-App. Von dort aus kannst du deinen eigenen QR-Code zeigen, den einer anderen Person scannen, oder deinen Link per Nachricht oder in einer Gruppe teilen.","","",""
"help-centre","entries.connect-code.body[2]","A scanned code, or an opened link, connects you both immediately. There is no request to send and nothing to accept — showing your code is the yes.","Ein gescannter Code oder ein geöffneter Link verbindet euch beide sofort. Es gibt keine Anfrage zu schicken und nichts anzunehmen — deinen Code zu zeigen ist das Ja.","","",""
"help-centre","entries.connect-code.body[3]","If your code ever ends up somewhere you did not intend, a screenshot in a group chat for instance, you can reset it. Your current QR and link stop working right away, and anyone already connected with you stays connected.","Landet dein Code jemals irgendwo, wo du das nicht wolltest, etwa als Screenshot in einem Gruppenchat, kannst du ihn zurücksetzen. Dein aktueller QR-Code und Link funktionieren dann sofort nicht mehr, und alle, die bereits mit dir verbunden sind, bleiben verbunden.","","",""
"help-centre","entries.connect-code.keywords[0]","connect code","verbindungscode","","",""
"help-centre","entries.connect-code.keywords[1]","qr","qr","","",""
"help-centre","entries.connect-code.keywords[2]","scan","scannen","","",""
"help-centre","entries.connect-code.keywords[3]","link","link","","",""
"help-centre","entries.connect-code.keywords[4]","in person","persönlich","","",""
"help-centre","entries.connect-code.keywords[5]","reset","zurücksetzen","","",""
"help-centre","entries.connect-code.links[0].label","Why do I have to connect first?","","","",""
"help-centre","entries.removing-a-connection.question","How do I remove a connection?","Wie entferne ich eine Verbindung?","","",""
"help-centre","entries.removing-a-connection.summary","Open the Connections tab, find the player and choose Remove. Matches you already played against each other stay in both records.","Öffne den Tab Verbindungen, suche den Spieler und wähle Entfernen. Matches, die ihr bereits gegeneinander gespielt habt, bleiben in beiden Aufzeichnungen erhalten.","","",""
"help-centre","entries.removing-a-connection.body[0]","A connection is not permanent. If you would rather not be connected to someone any more, you can undo it.","Eine Verbindung ist nicht dauerhaft. Möchtest du mit jemandem lieber nicht mehr verbunden sein, kannst du das rückgängig machen.","","",""
"help-centre","entries.removing-a-connection.body[1]","Open the Connections tab, find the player and choose Remove.","Öffne den Tab Verbindungen, suche den Spieler und wähle Entfernen.","","",""
"help-centre","entries.removing-a-connection.body[2]","After that you will lose each other's contact details, and any address shared for a game.","Danach verliert ihr gegenseitig die Kontaktdaten, sowie jede Adresse, die für ein Spiel geteilt wurde.","","",""
"help-centre","entries.removing-a-connection.body[3]","Matches you already played against each other stay in both records. They happened, and neither of you loses your own history.","Matches, die ihr bereits gegeneinander gespielt habt, bleiben in beiden Aufzeichnungen erhalten. Sie haben stattgefunden, und keiner von euch beiden verliert seine eigene Historie.","","",""
"help-centre","entries.removing-a-connection.body[4]","You can connect again later if you both want to. Removing is not a door that locks behind you.","Ihr könnt euch später wieder verbinden, wenn ihr beide das möchtet. Entfernen ist keine Tür, die sich hinter dir verschließt.","","",""
"help-centre","entries.removing-a-connection.keywords[0]","remove","entfernen","","",""
"help-centre","entries.removing-a-connection.keywords[1]","disconnect","trennen","","",""
"help-centre","entries.removing-a-connection.keywords[2]","undo","rückgängig machen","","",""
"help-centre","entries.removing-a-connection.keywords[3]","connection","verbindung","","",""
"help-centre","entries.removing-a-connection.keywords[4]","revoke","widerrufen","","",""
"help-centre","entries.removing-a-connection.links[0].label","Why do I have to connect first?","","","",""
"help-centre","entries.logging-a-match.question","How do I record a game I played in person?","Wie erfasse ich ein Spiel, das ich persönlich gespielt habe?","","",""
"help-centre","entries.logging-a-match.summary","Once a game you arranged in 8nOut has been accepted, the Challenges tab lets you log the result by hand.","Sobald ein über 8nOut vereinbartes Spiel angenommen wurde, kannst du im Tab Herausforderungen das Ergebnis von Hand eintragen.","","",""
"help-centre","entries.logging-a-match.body[0]","Not every game happens on CueScore. If you arranged one through 8nOut, you can record the result yourself.","Nicht jedes Spiel läuft über CueScore. Hast du eines über 8nOut vereinbart, kannst du das Ergebnis selbst erfassen.","","",""
"help-centre","entries.logging-a-match.body[1]","Invite the player from their profile or from your Connections. Once they have accepted, the game shows in your Challenges tab with a Log result button.","Lade den Spieler von seinem Profil oder aus deinen Verbindungen ein. Sobald er angenommen hat, erscheint das Spiel in deinem Tab Herausforderungen mit einer Schaltfläche Ergebnis erfassen.","","",""
"help-centre","entries.logging-a-match.body[2]","Choose who won and, if you want, the score. That is the whole thing.","Wähle, wer gewonnen hat, und wenn du willst, das Ergebnis. Das ist schon alles.","","",""
"help-centre","entries.logging-a-match.body[3]","The result then counts in your record, and in the head-to-head between the two of you.","Das Ergebnis zählt danach in deiner Bilanz, sowie im direkten Vergleich zwischen euch beiden.","","",""
"help-centre","entries.logging-a-match.body[4]","This route is for games arranged inside 8nOut. For a match you played on CueScore, you import it instead — that is a different answer.","Dieser Weg ist für Spiele, die innerhalb von 8nOut vereinbart wurden. Für ein Match, das du auf CueScore gespielt hast, importierst du es stattdessen — das ist eine andere Antwort.","","",""
"help-centre","entries.logging-a-match.keywords[0]","log","erfassen","","",""
"help-centre","entries.logging-a-match.keywords[1]","record","ergebnis","","",""
"help-centre","entries.logging-a-match.keywords[2]","result","herausforderung","","",""
"help-centre","entries.logging-a-match.keywords[3]","challenge","persönlich","","",""
"help-centre","entries.logging-a-match.keywords[4]","in person","spielstand","","",""
"help-centre","entries.logging-a-match.keywords[5]","score","manuell","","",""
"help-centre","entries.logging-a-match.keywords[6]","manual","","","",""
"help-centre","entries.logging-a-match.links[0].label","Importing a CueScore match","","","",""
"help-centre","entries.importing-a-match.question","How do I add a match I played on CueScore?","Wie füge ich ein Match hinzu, das ich auf CueScore gespielt habe?","","",""
"help-centre","entries.importing-a-match.summary","Paste the link of a finished match you played. 8nOut reads the final score and puts it in your record.","Füge den Link eines beendeten Matches ein, das du gespielt hast. 8nOut liest das Endergebnis und trägt es in deine Bilanz ein.","","",""
"help-centre","entries.importing-a-match.body[0]","Matches are created, played and scored on CueScore. 8nOut does not create anything there — it reads a match you have already finished and keeps the result in your record.","Matches werden auf CueScore erstellt, gespielt und gewertet. 8nOut erstellt dort nichts — es liest ein Match, das du bereits beendet hast, und speichert das Ergebnis in deiner Bilanz.","","",""
"help-centre","entries.importing-a-match.body[1]","You need your CueScore profile linked first. Then open your profile, go to Record and choose to import a CueScore match.","Du brauchst zunächst dein verknüpftes CueScore-Profil. Öffne dann dein Profil, gehe zu Bilanz und wähle, ein CueScore-Match zu importieren.","","",""
"help-centre","entries.importing-a-match.body[2]","On CueScore, open the match you played and copy its link. Paste it into 8nOut and look the match up. You will see the result, your opponent and the venue, and then you confirm the import.","Öffne auf CueScore das Match, das du gespielt hast, und kopiere dessen Link. Füge ihn in 8nOut ein und suche das Match. Du siehst dann das Ergebnis, deinen Gegner und den Austragungsort, und bestätigst danach den Import.","","",""
"help-centre","entries.importing-a-match.body[3]","Two limits are worth knowing. The match has to be finished on CueScore, so finish it there first. And it has to be a match you played — 8nOut checks it against your own linked CueScore profile, so you cannot import somebody else's.","Zwei Einschränkungen sind wichtig zu wissen. Das Match muss auf CueScore beendet sein, beende es also dort zuerst. Und es muss ein Match sein, das du gespielt hast — 8nOut prüft das gegen dein eigenes verknüpftes CueScore-Profil, du kannst also nicht das Match einer anderen Person importieren.","","",""
